Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,
130,US-2019-125969,11/6/2019,11/10/2019,Second Class,LS-16975,United States,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416,0
131,US-2020-164147,2/2/2020,2/5/2020,First Class,DW-13585,United States,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,23.988
132,US-2020-164147,2/2/2020,2/5/2020,First Class,DW-13585,United States,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,15.6608
133,US-2020-164147,2/2/2020,2/5/2020,First Class,DW-13585,United States,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,4.2912
134,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,0
135,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,0
136,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,0
137,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,0
138,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,15.2352
139,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,0
140,CA-2019-145583,10/13/2019,10/19/2019,Standard Class,LC-16885,United States,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,0
141,CA-2019-110366,9/5/2019,9/7/2019,Second Class,JD-15895,United States,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,16.56
142,CA-2020-106180,9/18/2020,9/23/2020,Standard Class,SH-19975,United States,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814,0
143,CA-2020-106180,9/18/2020,9/23/2020,Standard Class,SH-19975,United States,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,0
144,CA-2020-106180,9/18/2020,9/23/2020,Standard Class,SH-19975,United States,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,0
145,CA-2020-155376,12/22/2020,12/27/2020,Standard Class,SG-20080,United States,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518,0
146,CA-2018-110744,9/7/2018,9/12/2018,Standard Class,HA-14920,United States,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579,0
147,CA-2017-110072,10/22/2017,10/28/2017,Standard Class,MG-17680,United States,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,18.7776
148,CA-2019-114489,12/5/2019,12/9/2019,Standard Class,JE-16165,United States,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015,0
149,CA-2019-114489,12/5/2019,12/9/2019,Standard Class,JE-16165,United States,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,0
150,CA-2019-114489,12/5/2019,12/9/2019,Standard Class,JE-16165,United States,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552,0
151,CA-2019-114489,12/5/2019,12/9/2019,Standard Class,JE-16165,United States,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285,0
152,CA-2019-158834,3/13/2019,3/16/2019,First Class,TW-21025,United States,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,31.584
153,CA-2019-158834,3/13/2019,3/16/2019,First Class,TW-21025,United States,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,40.6368
154,CA-2018-124919,5/31/2018,6/2/2018,First Class,SP-20650,United States,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271,0
155,CA-2018-124919,5/31/2018,6/2/2018,First Class,SP-20650,United States,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392,0
156,CA-2018-124919,5/31/2018,6/2/2018,First Class,SP-20650,United States,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288,0
157,CA-2018-118948,5/28/2018,6/3/2018,Standard Class,NK-18490,United States,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901,0
158,CA-2017-104269,3/1/2017,3/6/2017,Second Class,DB-13060,United States,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,91.5136
159,CA-2019-114104,11/20/2019,11/24/2019,Standard Class,NP-18670,United States,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714,0
160,CA-2019-114104,11/20/2019,11/24/2019,Standard Class,NP-18670,United States,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325,0
161,CA-2019-162733,5/11/2019,5/12/2019,First Class,TT-21070,United States,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691,0
162,CA-2018-119697,12/28/2018,12/31/2018,Second Class,EM-13960,United States,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,10.8768
163,CA-2019-154508,11/16/2019,11/20/2019,Standard Class,RD-19900,United States,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348,0
164,CA-2019-113817,11/7/2019,11/11/2019,Standard Class,MJ-17740,United States,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,5.536
165,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,1.9872
166,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,3263.9808
167,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,55.1856
168,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,522.018
169,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,6.4128
170,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,142.384
171,CA-2017-139892,9/8/2017,9/12/2017,Standard Class,BM-11140,United States,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,28.7952
172,CA-2017-118962,8/5/2017,8/9/2017,Standard Class,CS-12130,United States,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418,0
173,CA-2017-118962,8/5/2017,8/9/2017,Standard Class,CS-12130,United States,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,0
174,CA-2017-118962,8/5/2017,8/9/2017,Standard Class,CS-12130,United States,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,68.0288
175,US-2017-100853,9/14/2017,9/19/2017,Standard Class,JB-15400,United States,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,41.9584
176,US-2017-100853,9/14/2017,9/19/2017,Standard Class,JB-15400,United States,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,4.032
177,US-2020-152366,4/21/2020,4/25/2020,Second Class,SJ-20500,United States,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,77.8112
178,US-2018-101511,11/21/2018,11/23/2018,Second Class,JE-15745,United States,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,119.0406
179,US-2018-101511,11/21/2018,11/23/2018,Second Class,JE-15745,United States,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,3.176
180,CA-2018-137225,12/15/2018,12/19/2018,Standard Class,JK-15640,United States,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,0
181,CA-2017-166191,12/5/2017,12/9/2017,Second Class,DK-13150,United States,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,4.9632
182,CA-2017-166191,12/5/2017,12/9/2017,Second Class,DK-13150,United States,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,81.7488
183,CA-2017-158274,11/19/2017,11/24/2017,Second Class,RM-19675,United States,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296,0
184,CA-2017-158274,11/19/2017,11/24/2017,Second Class,RM-19675,United States,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986,0
185,CA-2017-158274,11/19/2017,11/24/2017,Second Class,RM-19675,United States,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,0
186,CA-2019-105018,11/28/2019,12/2/2019,Standard Class,SK-19990,United States,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368,0
187,CA-2017-123260,8/26/2017,8/30/2017,Standard Class,FM-14290,United States,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984,0
188,CA-2019-157000,7/16/2019,7/22/2019,Standard Class,AM-10360,United States,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,7.4448
189,CA-2019-157000,7/16/2019,7/22/2019,Standard Class,AM-10360,United States,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,4.0032
190,CA-2018-102281,10/12/2018,10/14/2018,First Class,MP-17470,United States,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,179.8272
191,CA-2018-102281,10/12/2018,10/14/2018,First Class,MP-17470,United States,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928,0
192,CA-2018-102281,10/12/2018,10/14/2018,First Class,MP-17470,United States,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832,0
193,CA-2018-102281,10/12/2018,10/14/2018,First Class,MP-17470,United States,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,125.2704
194,CA-2018-102281,10/12/2018,10/14/2018,First Class,MP-17470,United States,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567,0
195,CA-2018-131457,10/31/2018,11/6/2018,Standard Class,MZ-17515,United States,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116,0
196,CA-2017-140004,3/21/2017,3/25/2017,Standard Class,CB-12025,United States,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,1.4816
197,CA-2017-140004,3/21/2017,3/25/2017,Standard Class,CB-12025,United States,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,1.2096
198,CA-2020-107720,11/6/2020,11/13/2020,Standard Class,VM-21685,United States,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276,0
199,US-2020-124303,7/6/2020,7/13/2020,Standard Class,FH-14365,United States,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,2.0622
200,US-2020-124303,7/6/2020,7/13/2020,Standard Class,FH-14365,United States,19120,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,3.2112
201,CA-2020-105074,6/24/2020,6/29/2020,Standard Class,MB-17305,United States,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,4.3488
202,CA-2017-133690,8/3/2017,8/5/2017,First Class,BS-11755,United States,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,109.375
203,CA-2017-133690,8/3/2017,8/5/2017,First Class,BS-11755,United States,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,0.52
204,US-2020-116701,12/17/2020,12/21/2020,Second Class,LC-17140,United States,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,53.0272
205,CA-2020-126382,6/3/2020,6/7/2020,Standard Class,HK-14890,United States,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,7.0336
206,CA-2020-108329,12/9/2020,12/14/2020,Standard Class,LE-16810,United States,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,88.9536
207,CA-2020-135860,12/1/2020,12/7/2020,Standard Class,JH-15985,United States,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744,0
208,CA-2020-135860,12/1/2020,12/7/2020,Standard Class,JH-15985,United States,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.6346,0
209,CA-2020-135860,12/1/2020,12/7/2020,Standard Class,JH-15985,United States,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824,0
210,CA-2020-135860,12/1/2020,12/7/2020,Standard Class,JH-15985,United States,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099,0
211,CA-2020-135860,12/1/2020,12/7/2020,Standard Class,JH-15985,United States,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796,0
212,CA-2018-101007,2/9/2018,2/13/2018,Second Class,MS-17980,United States,75220,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,4.16
213,CA-2018-146262,1/2/2018,1/9/2018,Standard Class,VW-21775,United States,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88,4.736
214,CA-2018-146262,1/2/2018,1/9/2018,Standard Class,VW-21775,United States,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,226.225
215,CA-2018-146262,1/2/2018,1/9/2018,Standard Class,VW-21775,United States,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,25.1928
216,CA-2018-146262,1/2/2018,1/9/2018,Standard Class,VW-21775,United States,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4,831.6
217,CA-2018-146262,1/2/2018,1/9/2018,Standard Class,VW-21775,United States,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,17.9168
218,CA-2019-130162,10/28/2019,11/1/2019,Standard Class,JH-15910,United States,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568,0
219,CA-2019-130162,10/28/2019,11/1/2019,Standard Class,JH-15910,United States,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,60.4752
220,CA-2018-169397,12/24/2018,12/27/2018,First Class,JB-15925,United States,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,1.1168
221,CA-2018-169397,12/24/2018,12/27/2018,First Class,JB-15925,United States,43017,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,4.5408
222,CA-2018-169397,12/24/2018,12/27/2018,First Class,JB-15925,United States,43017,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,13.8432
223,CA-2018-169397,12/24/2018,12/27/2018,First Class,JB-15925,United States,43017,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,14.5408
224,CA-2018-169397,12/24/2018,12/27/2018,First Class,JB-15925,United States,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,335.9916
225,CA-2018-169397,12/24/2018,12/27/2018,First Class,JB-15925,United States,43017,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,5.4336
226,CA-2018-163055,8/9/2018,8/16/2018,Standard Class,DS-13180,United States,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968,0
227,CA-2018-163055,8/9/2018,8/16/2018,Standard Class,DS-13180,United States,48227,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939,0
228,CA-2018-163055,8/9/2018,8/16/2018,Standard Class,DS-13180,United States,48227,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198,0
229,US-2018-145436,2/28/2018,3/4/2018,Standard Class,VD-21670,United States,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,32.3136
230,US-2018-145436,2/28/2018,3/4/2018,Standard Class,VD-21670,United States,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,77.9392
231,US-2017-156216,9/13/2017,9/17/2017,Standard Class,EA-14035,United States,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,13.0536
232,US-2020-100930,4/7/2020,4/12/2020,Standard Class,CS-12400,United States,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,105.237
